transaction_date,transaction_qty,unit_price,Total_Bill,product_category,product_detail,Size,Month Name,Day Name,Hour
2023-04-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Wednesday,16
2023-04-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Wednesday,18
2023-04-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Thursday,8
2023-04-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Thursday,8
2023-04-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Thursday,10
2023-04-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Thursday,18
2023-04-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Thursday,18
2023-04-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Friday,8
2023-04-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Friday,11
2023-04-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Friday,12
2023-04-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Friday,13
2023-04-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Friday,17
2023-04-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Friday,18
2023-04-30,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Sunday,10
2023-04-30,2,3.0,6.0,Coffee,Espresso shot,Not Defined,April,Sunday,18
2023-05-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,11
2023-05-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,14
2023-05-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,16
2023-05-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,17
2023-05-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,19
2023-05-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,12
2023-05-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,13
2023-05-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,14
2023-05-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,17
2023-05-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,18
2023-05-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,11
2023-05-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,12
2023-05-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,13
2023-05-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,14
2023-05-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,16
2023-05-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,18
2023-05-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,18
2023-05-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,15
2023-05-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,15
2023-05-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,16
2023-05-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,17
2023-05-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,17
2023-05-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,18
2023-05-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,12
2023-05-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,16
2023-05-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,17
2023-05-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,17
2023-05-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,17
2023-05-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,18
2023-05-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,19
2023-05-06,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Saturday,14
2023-05-06,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Saturday,15
2023-05-06,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Saturday,18
2023-05-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,8
2023-05-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,8
2023-05-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,11
2023-05-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,16
2023-05-09,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,7
2023-05-09,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,10
2023-05-09,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,10
2023-05-09,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,15
2023-05-10,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,7
2023-05-10,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,9
2023-05-10,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,13
2023-05-10,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,13
2023-05-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,10
2023-05-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,14
2023-05-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,17
2023-05-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,19
2023-05-12,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,10
2023-05-13,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Saturday,10
2023-05-13,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Saturday,19
2023-05-14,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,9
2023-05-14,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,19
2023-05-15,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,7
2023-05-15,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,10
2023-05-15,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,18
2023-05-15,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,18
2023-05-16,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,19
2023-05-18,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,7
2023-05-18,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,7
2023-05-18,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,11
2023-05-19,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,7
2023-05-19,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,8
2023-05-19,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,18
2023-05-21,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,9
2023-05-21,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,19
2023-05-22,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,18
2023-05-22,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,19
2023-05-23,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,9
2023-05-23,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,10
2023-05-23,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,12
2023-05-23,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,18
2023-05-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,10
2023-05-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,10
2023-05-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,10
2023-05-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,13
2023-05-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,17
2023-05-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,18
2023-05-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,19
2023-05-25,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,7
2023-05-25,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,10
2023-05-25,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,15
2023-05-25,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Thursday,19
2023-05-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,12
2023-05-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,14
2023-05-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,15
2023-05-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,16
2023-05-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Friday,18
2023-05-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Saturday,8
2023-05-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Saturday,10
2023-05-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Saturday,18
2023-05-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,8
2023-05-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,11
2023-05-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,12
2023-05-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,12
2023-05-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,17
2023-05-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Sunday,17
2023-05-29,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,13
2023-05-29,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,16
2023-05-29,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Monday,16
2023-05-30,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,7
2023-05-30,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Tuesday,11
2023-05-31,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,9
2023-05-31,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,10
2023-05-31,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,11
2023-05-31,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,12
2023-05-31,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,15
2023-05-31,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,17
2023-05-31,2,3.0,6.0,Coffee,Espresso shot,Not Defined,May,Wednesday,18
2023-06-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,13
2023-06-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,14
2023-06-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,16
2023-06-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,16
2023-06-01,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,17
2023-06-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,14
2023-06-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,15
2023-06-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,17
2023-06-02,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,18
2023-06-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,11
2023-06-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,12
2023-06-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,13
2023-06-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,14
2023-06-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,18
2023-06-03,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,18
2023-06-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,11
2023-06-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,13
2023-06-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,15
2023-06-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,16
2023-06-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,17
2023-06-04,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,18
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,12
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,12
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,13
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,16
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,17
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,17
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,17
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,18
2023-06-05,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,19
2023-06-06,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Tuesday,14
2023-06-06,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Tuesday,15
2023-06-07,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Wednesday,18
2023-06-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,8
2023-06-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,8
2023-06-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,11
2023-06-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,13
2023-06-08,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,16
2023-06-09,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,7
2023-06-09,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,15
2023-06-10,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,7
2023-06-10,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,7
2023-06-10,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,9
2023-06-10,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,13
2023-06-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,9
2023-06-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,10
2023-06-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,14
2023-06-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,14
2023-06-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,17
2023-06-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,17
2023-06-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,17
2023-06-11,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,19
2023-06-12,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,10
2023-06-12,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,10
2023-06-13,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Tuesday,7
2023-06-13,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Tuesday,10
2023-06-14,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Wednesday,9
2023-06-15,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,7
2023-06-15,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,7
2023-06-15,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,8
2023-06-15,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,18
2023-06-16,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,7
2023-06-16,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,8
2023-06-16,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,10
2023-06-16,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,14
2023-06-16,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,18
2023-06-16,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,19
2023-06-16,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,19
2023-06-17,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,10
2023-06-18,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,7
2023-06-18,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,10
2023-06-19,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,7
2023-06-19,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,10
2023-06-19,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,18
2023-06-19,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,18
2023-06-21,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Wednesday,9
2023-06-22,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,8
2023-06-22,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,9
2023-06-22,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,18
2023-06-22,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,19
2023-06-23,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,7
2023-06-23,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,12
2023-06-23,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,18
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,7
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,10
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,10
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,10
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,13
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,15
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,16
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,17
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,18
2023-06-24,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Saturday,19
2023-06-25,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,10
2023-06-25,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,16
2023-06-25,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Sunday,19
2023-06-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,9
2023-06-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,12
2023-06-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,14
2023-06-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,15
2023-06-26,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Monday,18
2023-06-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Tuesday,10
2023-06-27,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Tuesday,18
2023-06-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Wednesday,8
2023-06-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Wednesday,11
2023-06-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Wednesday,12
2023-06-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Wednesday,13
2023-06-28,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Wednesday,18
2023-06-29,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,16
2023-06-29,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Thursday,16
2023-06-30,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,10
2023-06-30,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,14
2023-06-30,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,18
2023-06-30,2,3.0,6.0,Coffee,Espresso shot,Not Defined,June,Friday,18
2023-05-01,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Monday,15
2023-05-01,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Monday,18
2023-05-02,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,12
2023-05-02,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,12
2023-05-02,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,15
2023-05-02,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,17
2023-05-03,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,11
2023-05-03,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,11
2023-05-03,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,13
2023-05-03,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,14
2023-05-03,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,15
2023-05-03,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,16
2023-05-04,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,11
2023-05-04,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,13
2023-05-04,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,13
2023-05-04,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,14
2023-05-04,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,16
2023-05-04,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,16
2023-05-04,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,17
2023-05-04,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,18
2023-05-05,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,16
2023-05-05,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,19
2023-05-06,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,15
2023-05-06,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,17
2023-05-06,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,18
2023-05-07,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Sunday,7
2023-05-07,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Sunday,7
2023-05-07,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Sunday,12
2023-05-07,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Sunday,18
2023-05-07,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Sunday,19
2023-05-08,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Monday,14
2023-05-08,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Monday,14
2023-05-09,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,9
2023-05-09,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,9
2023-05-09,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,10
2023-05-10,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,7
2023-05-10,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,10
2023-05-10,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,14
2023-05-11,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,10
2023-05-11,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,14
2023-05-11,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,17
2023-05-12,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,7
2023-05-12,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,7
2023-05-12,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,9
2023-05-12,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,9
2023-05-12,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,15
2023-05-13,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,7
2023-05-13,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,9
2023-05-13,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,10
2023-05-13,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,10
2023-05-13,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,10
2023-05-13,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,10
2023-05-13,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Saturday,12
2023-05-15,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Monday,12
2023-05-15,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Monday,12
2023-05-15,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Monday,14
2023-05-15,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Monday,17
2023-05-16,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,7
2023-05-16,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,9
2023-05-16,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,10
2023-05-16,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Tuesday,17
2023-05-17,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,7
2023-05-17,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,7
2023-05-17,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,7
2023-05-17,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,16
2023-05-17,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Wednesday,18
2023-05-18,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Thursday,13
2023-05-19,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,10
2023-05-19,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,11
2023-05-19,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,12
2023-05-19,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,14
2023-05-19,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Friday,17
2023-05-21,2,3.0,6.0,Coffee,Our Old Time Diner Blend,Large,May,Sunday,9
